				Closure 1							Closure 2
theta12         theta13         theta14         theta15         s16             theta13         theta14         theta15         s16            
__________________________________________________________________________________________________________________________________________
299.000		1.8565		-0.1655		1.6408		369.4299	2.7267		-1.5345		1.4197		131.7283
300.000		1.8615		-0.1634		1.6408		369.9107	2.7297		-1.5286		1.4214		132.2925
301.000		1.8665		-0.1611		1.6407		370.4180	2.7327		-1.5229		1.4232		132.8510
302.000		1.8714		-0.1586		1.6406		370.9519	2.7358		-1.5173		1.4249		133.4033
303.000		1.8763		-0.1561		1.6405		371.5125	2.7390		-1.5118		1.4265		133.9491
304.000		1.8811		-0.1534		1.6404		372.0998	2.7422		-1.5064		1.4282		134.4880
305.000		1.8858		-0.1506		1.6403		372.7138	2.7455		-1.5012		1.4297		135.0196
306.000		1.8905		-0.1477		1.6402		373.3545	2.7489		-1.4960		1.4313		135.5436
307.000		1.8951		-0.1447		1.6401		374.0220	2.7524		-1.4910		1.4328		136.0597
308.000		1.8997		-0.1415		1.6400		374.7162	2.7559		-1.4860		1.4343		136.5674
309.000		1.9042		-0.1383		1.6399		375.4370	2.7595		-1.4812		1.4357		137.0665
310.000		1.9086		-0.1349		1.6398		376.1845	2.7632		-1.4765		1.4371		137.5566
311.000		1.9130		-0.1314		1.6396		376.9586	2.7670		-1.4719		1.4385		138.0375
312.000		1.9173		-0.1277		1.6395		377.7591	2.7708		-1.4674		1.4398		138.5089
313.000		1.9215		-0.1240		1.6393		378.5860	2.7747		-1.4631		1.4411		138.9703
314.000		1.9257		-0.1201		1.6391		379.4392	2.7786		-1.4588		1.4423		139.4217
315.000		1.9298		-0.1161		1.6389		380.3186	2.7826		-1.4547		1.4436		139.8626
316.000		1.9338		-0.1120		1.6388		381.2239	2.7867		-1.4507		1.4447		140.2929
317.000		1.9377		-0.1077		1.6386		382.1551	2.7909		-1.4468		1.4459		140.7123
318.000		1.9416		-0.1034		1.6383		383.1120	2.7951		-1.4431		1.4470		141.1206
319.000		1.9454		-0.0989		1.6381		384.0943	2.7994		-1.4394		1.4480		141.5175
320.000		1.9492		-0.0943		1.6379		385.1018	2.8038		-1.4359		1.4491		141.9028
321.000		1.9529		-0.0896		1.6376		386.1344	2.8082		-1.4325		1.4501		142.2764
322.000		1.9565		-0.0848		1.6374		387.1917	2.8127		-1.4293		1.4510		142.6381
323.000		1.9600		-0.0798		1.6371		388.2735	2.8173		-1.4261		1.4519		142.9877
324.000		1.9635		-0.0748		1.6368		389.3794	2.8219		-1.4231		1.4528		143.3249
325.000		1.9668		-0.0696		1.6365		390.5093	2.8266		-1.4202		1.4536		143.6498
326.000		1.9702		-0.0643		1.6362		391.6627	2.8313		-1.4174		1.4545		143.9621
327.000		1.9734		-0.0590		1.6358		392.8393	2.8361		-1.4147		1.4552		144.2618
328.000		1.9766		-0.0535		1.6355		394.0388	2.8410		-1.4122		1.4560		144.5487
329.000		1.9797		-0.0479		1.6351		395.2607	2.8459		-1.4097		1.4567		144.8227
330.000		1.9827		-0.0422		1.6347		396.5047	2.8509		-1.4074		1.4573		145.0837
331.000		1.9857		-0.0363		1.6343		397.7704	2.8559		-1.4053		1.4580		145.3317
332.000		1.9886		-0.0304		1.6339		399.0573	2.8610		-1.4032		1.4585		145.5666
333.000		1.9914		-0.0244		1.6335		400.3650	2.8661		-1.4013		1.4591		145.7883
334.000		1.9942		-0.0183		1.6330		401.6931	2.8713		-1.3994		1.4596		145.9969
335.000		1.9968		-0.0121		1.6325		403.0410	2.8766		-1.3977		1.4601		146.1922
336.000		1.9994		-0.0057		1.6320		404.4083	2.8819		-1.3962		1.4606		146.3742
337.000		2.0020		0.0007		1.6315		405.7945	2.8872		-1.3947		1.4610		146.5430
338.000		2.0045		0.0072		1.6310		407.1990	2.8926		-1.3933		1.4614		146.6985
339.000		2.0069		0.0138		1.6304		408.6213	2.8980		-1.3921		1.4617		146.8407
340.000		2.0092		0.0205		1.6298		410.0609	2.9035		-1.3910		1.4620		146.9697
341.000		2.0115		0.0273		1.6292		411.5172	2.9090		-1.3900		1.4623		147.0855
342.000		2.0136		0.0341		1.6286		412.9897	2.9146		-1.3891		1.4626		147.1880
343.000		2.0158		0.0411		1.6279		414.4777	2.9202		-1.3883		1.4628		147.2774
344.000		2.0178		0.0481		1.6273		415.9808	2.9258		-1.3877		1.4630		147.3537
345.000		2.0198		0.0552		1.6266		417.4982	2.9315		-1.3871		1.4631		147.4170
346.000		2.0218		0.0624		1.6259		419.0293	2.9372		-1.3867		1.4633		147.4672
347.000		2.0236		0.0697		1.6251		420.5737	2.9429		-1.3864		1.4634		147.5045
348.000		2.0254		0.0771		1.6244		422.1305	2.9487		-1.3862		1.4634		147.5289
349.000		2.0272		0.0845		1.6236		423.6993	2.9544		-1.3861		1.4635		147.5406
350.000		2.0288		0.0920		1.6228		425.2793	2.9603		-1.3861		1.4634		147.5395
351.000		2.0305		0.0996		1.6219		426.8699	2.9661		-1.3862		1.4634		147.5258
352.000		2.0320		0.1072		1.6211		428.4704	2.9720		-1.3864		1.4634		147.4996
353.000		2.0335		0.1149		1.6202		430.0803	2.9779		-1.3868		1.4633		147.4610
354.000		2.0349		0.1227		1.6193		431.6987	2.9838		-1.3872		1.4631		147.4100
355.000		2.0363		0.1305		1.6184		433.3251	2.9897		-1.3877		1.4630		147.3467
356.000		2.0376		0.1384		1.6174		434.9588	2.9957		-1.3884		1.4628		147.2714
357.000		2.0388		0.1464		1.6164		436.5990	3.0016		-1.3891		1.4626		147.1840
358.000		2.0400		0.1544		1.6154		438.2452	3.0076		-1.3900		1.4623		147.0847
359.000		2.0411		0.1625		1.6144		439.8966	3.0136		-1.3910		1.4621		146.9736
